term,mean_tfidf_a,mean_tfidf_b,difference_a_minus_b
multiple,0.0016507661459653298,0.00505955603977142,-0.0034087898938060905
pregnancy,0.0018279255981270583,0.005260817723557976,-0.0034328921254309173
benign,0.003701372385030743,0.00714507118916935,-0.0034436988041386066
dna,0.0011530862653697032,0.004637898552631915,-0.0034848122872622117
fluid,0.003168654881887425,0.0066572591930514225,-0.0034886043111639975
lumbar,0.0034317412045986877,0.006933006564395466,-0.0035012653597967787
hypoxemia,0.0037031602681523498,0.007210042546791164,-0.0035068822786388145
autoimmune,0.004945970175489913,0.008461115593447711,-0.0035151454179577985
following,0.0018434976637690436,0.005367157821311908,-0.0035236601575428647
24,0.0011022652795984046,0.00463051427742544,-0.0035282489978270353
sudden,0.0006491852249507834,0.004191942634463417,-0.003542757409512634
eye,0.0033022026443056034,0.006848899545873031,-0.0035466969015674277
cervix,0.0013820903945427128,0.0049564983683186795,-0.003574407973775967
mg,0.001785473906622712,0.0053831078457792095,-0.0035976339391564976
bacterial,0.0022427556954448258,0.005848043791988482,-0.0036052880965436566
context,0.0015490295350575143,0.005161425103341174,-0.0036123955682836597
fever,0.007510759035748084,0.011172583665901795,-0.0036618246301537115
unilateral,0.000622309716567914,0.004289636289931472,-0.0036673265733635583
primary,0.003718609775970885,0.007407543519148824,-0.0036889337431779386
combined,0.0006617897045780282,0.004385214536765206,-0.003723424832187178
damage,0.00088416934089178,0.004612145793701759,-0.0037279764528099788
decreased,0.0006491852249507834,0.004397856127421304,-0.0037486709024705206
chronic,0.0026781113011529476,0.0064334531672239886,-0.003755341866071041
creatinine,0.0015168302330352088,0.005307504156205153,-0.0037906739231699446
significant,0.0033417803186600327,0.007149869170754874,-0.0038080888520948416
recurrent,0.0016697063117401545,0.005490447295317657,-0.003820740983577503
specifically,0.001170883140656137,0.005013537248040939,-0.0038426541073848016
hormone,0.0018082638634562644,0.005677179477879402,-0.0038689156144231375
higher,0.0015450897373443257,0.005424981961544912,-0.0038798922242005863
lesion,0.006477568154445837,0.010364627787182036,-0.0038870596327361994
motor,0.003273122779192478,0.007165759812204667,-0.003892637033012189
within,0.001794978128732058,0.005705284612020966,-0.003910306483288908
therapeutic,0.001276780327983542,0.005205727129465804,-0.003928946801482262
molar,0.0008017617764059315,0.00474286767159057,-0.0039411058951846385
management,0.004237856986028094,0.00821762720207116,-0.003979770216043066
key,0.0010787847575087304,0.0050779773717426185,-0.003999192614233888
meningitis,0.001170883140656137,0.005177180723793959,-0.004006297583137822
surgery,0.003966207491636432,0.007999113867290525,-0.004032906375654092
rapid,0.0035533969584334102,0.007594913389486749,-0.004041516431053339
lesions,0.004644623070369875,0.008734383012754653,-0.004089759942384778
effective,0.002825380497460798,0.006980046715175218,-0.00415466621771442
against,0.0011530862653697032,0.00532006284469588,-0.004166976579326177
results,0.0013577061035743997,0.005541226450310365,-0.004183520346735966
which,0.01911099376729231,0.023295755418550498,-0.004184761651258188
injury,0.0008253830729826649,0.005072129125232421,-0.004246746052249756
stroke,0.0008885864534301585,0.005152311298497564,-0.004263724845067406
characterized,0.003449616845735219,0.0077175480311719264,-0.004267931185436708
used,0.0030582974470843207,0.00732942073272282,-0.004271123285638499
or,0.025464405085084033,0.029746403118858716,-0.004281998033774683
other,0.013429894526311563,0.01771790803502556,-0.0042880135087139965
joint,0.0037568616415048577,0.008047060195711225,-0.004290198554206367
rash,0.0006617897045780282,0.0049552845783001325,-0.004293494873722104
due,0.01652503821947274,0.020890804299200257,-0.004365766079727516
their,0.001869691732198604,0.0062417709342387495,-0.004372079202040146
caused,0.0038794481581279957,0.0082534934070702,-0.004374045248942204
function,0.0009512471487733216,0.005373416680587256,-0.004422169531813934
weakness,0.0010076520313080449,0.005471966901623049,-0.004464314870315004
receptor,0.0015168302330352088,0.006035718413247096,-0.0045188881802118875
case,0.018782397233283264,0.023302091523254923,-0.004519694289971659
urine,0.005227261371060465,0.009800819164582511,-0.0045735577935220465
invasive,0.0028659064323797476,0.007471833014715833,-0.004605926582336085
protein,0.0008075370553306361,0.005442932503360718,-0.004635395448030081
cervical,0.0030188907502203977,0.007771607668222061,-0.004752716918001663
bone,0.00601932288767444,0.010788101426864856,-0.004768778539190416
therapy,0.005094132320541961,0.009882438793030367,-0.004788306472488406
central,0.0025217523347012315,0.007351915723760596,-0.004830163389059365
response,0.0050844231070960874,0.00992313952545612,-0.004838716418360033
pattern,0.0016229504330375244,0.006494495138127455,-0.004871544705089931
oxygen,0.0026614620499722796,0.007534645929106328,-0.004873183879134048
cells,0.0020671602463821575,0.006962774024596899,-0.004895613778214741
sensory,0.0007071517720601987,0.00562020957625945,-0.004913057804199252
making,0.0011887784746146414,0.006184508432750501,-0.00499572995813586
status,0.0006991559431218331,0.006061640305530602,-0.005362484362408769
crp,0.0007935476085336766,0.006351573430333435,-0.005558025821799758
observed,0.0013629726965050828,0.006940528194241056,-0.005577555497735974
loss,0.00742305637724542,0.013003584360878836,-0.005580527983633416
by,0.019127880544833543,0.024838982362903928,-0.005711101818070385
process,0.0006557038098901404,0.0063878276061747185,-0.005732123796284578
provide,0.0010330379118251155,0.0068137099904152535,-0.0057806720785901385
support,0.0016944902463384088,0.00752103286612788,-0.005826542619789471
often,0.0018830084804500593,0.007742493915113939,-0.00585948543466388
common,0.0027619665582855196,0.00863747345253691,-0.005875506894251391
approach,0.001276780327983542,0.007232719430636971,-0.005955939102653429
platelet,0.0016069553689585206,0.007569808034464729,-0.0059628526655062086
inflammatory,0.0009937101236201116,0.007013571724696854,-0.006019861601076743
absence,0.005827621232202004,0.011968420962640105,-0.006140799730438101
abnormal,0.0013417992121859078,0.007488986041884432,-0.006147186829698524
normal,0.01110352987188944,0.01747072870808422,-0.006367198836194781
disorder,0.0015168302330352088,0.007885996745019122,-0.0063691665119839135
pleural,0.0011631655723440004,0.007592785267160676,-0.006429619694816676
severe,0.004779695193138143,0.011273072007204319,-0.006493376814066176
underlying,0.0006611175959815318,0.0072278086820027785,-0.006566691086021247
most,0.015108061199214479,0.021797755172904106,-0.006689693973689627
development,0.001503543437610695,0.008218672630151271,-0.006715129192540576
lack,0.0010202642001413298,0.007746457969294384,-0.006726193769153055
year,0.0025995677683458202,0.009448687505371985,-0.006849119737026165
may,0.01400028266394485,0.02096825027283078,-0.00696796760888593
hypertension,0.00123533219375102,0.008222814550583954,-0.006987482356832934
count,0.0007935476085336766,0.007816988028220003,-0.007023440419686326
condition,0.0036511433509375693,0.010675667865335418,-0.007024524514397848
increased,0.0049117647353943165,0.01197909484511188,-0.007067330109717564
specific,0.0020643327477946546,0.009268142881331857,-0.007203810133537202
old,0.0010840572249440714,0.008351411121590081,-0.00726735389664601
from,0.006238652101134777,0.013702810254800224,-0.007464158153665447
for,0.025415605758799153,0.033233348910751644,-0.00781774315195249
can,0.013073065153649085,0.020921995153760833,-0.007848930000111748
inflammation,0.0011530862653697032,0.009041111590047479,-0.007888025324677776
history,0.007455333346025238,0.015726952169534705,-0.008271618823509467
supports,0.0012553898440192742,0.009628580301235841,-0.008373190457216568
suggests,0.002374358833367448,0.010954963160546493,-0.008580604327179045
pain,0.01389842966729859,0.02250875378245174,-0.008610324115153152
risk,0.010453869840193954,0.01923678983956783,-0.008782919999373875
blood,0.007677519515558908,0.016588407906133477,-0.008910888390574568
muscle,0.0027586086538512714,0.01184464437510357,-0.009086035721252298
this,0.033511319138271774,0.04292964776622352,-0.00941832862795175
left,0.0015201139747676225,0.010953886077417296,-0.009433772102649673
likely,0.006246177988910652,0.01573023743600267,-0.009484059447092017
right,0.002764006539804701,0.012423790421180176,-0.009659783881375474
infection,0.008238731590056338,0.017931322367273978,-0.00969259077721764
patient,0.024904563318900605,0.034856086002475827,-0.009951522683575222
consistent,0.00048036814980771046,0.01055277395986607,-0.01007240581005836
elevated,0.004136678118420445,0.01432979276004335,-0.010193114641622905
typically,0.001956380477362711,0.012245788153885457,-0.010289407676522746
option,0.022693072076171706,0.03352163500398365,-0.010828562927811942
levels,0.0016851566963043052,0.013458308771016891,-0.011773152074712585
appropriate,0.005747131275147948,0.017866354892444185,-0.012119223617296237
suggest,0.0015111864841695815,0.014555086488174131,-0.01304390000400455
presentation,0.0010011057939566536,0.014592665298114328,-0.013591559504157674
of,0.08636103158838868,0.10044643431270261,-0.014085402724313939
as,0.022159429889683686,0.036429978077203565,-0.014270548187519879
while,0.0017716695231001674,0.01739333963075468,-0.015621670107654511
symptoms,0.011171129042656828,0.026853310792767652,-0.015682181750110824
findings,0.0009937101236201116,0.016697105388485296,-0.015703395264865184
diagnosis,0.012742103269811423,0.028446893204653705,-0.015704789934842284
the,0.15333112533620918,0.17000768206028133,-0.016676556724072145
such,0.004157038597718092,0.022549974233520575,-0.018392935635802483
and,0.06670677983122078,0.08952289230354413,-0.022816112472323347
