case_file,entity,snomed_concept,depth,count_in_case_a,count_in_case_b,context_sentence_a,context_sentence_b
case_112.txt,analysis,272389005,6,1,1,"In this question there should not be much doubt either (by the way, I think it is more of Pneumology than mine, but well, with this fever my friend Emilienko has deviated), since the clinical picture points to a parapneumonic pleural effusion, the macroscopic characteristics of the fluid seem so and the analysis of it…","The diagnostic findings are consistent with empyema, as the pleural fluid analysis shows a high neutrophil count (92%), low glucose level (30 mg/dL), high lactate dehydrogenase (LDH) level (3500 U/L), and an elevated adenosine deaminase (ADA) level (45 U/L)."
case_112.txt,empyema,66696003,8,1,4,"In this question there should not be much doubt either (by the way, I think it is more of Pneumology than mine, but well, with this fever my friend Emilienko has deviated), since the clinical picture points to a parapneumonic pleural effusion, the macroscopic characteristics of the fluid seem so and the analysis of it…","Based on the presented case, the patient's symptoms and the laboratory findings suggest a diagnosis of empyema, which is a purulent (pus-containing) infection of the pleural space."
case_113.txt,days,258703001,5,1,1,"Option 2 is not very credible, in fact, as much as patients with CAP may have associated diarrhea, it is unlikely that a bacterium is sensitive to an antibiotic at the beginning of the picture and stops being so after 3 days.","Given the patient's initial improvement with antibiotic treatment for pneumonia, followed by the onset of diarrhea four days later, the most probable microorganism responsible for this condition is Clostridium difficile (CD)."
case_113.txt,diarrhea,62315008,12,2,2,"In this case, given the antibiotic treatment given and the severity of the diarrhea, it seems that we are dealing with a Clostridium infection.","Given the patient's initial improvement with antibiotic treatment for pneumonia, followed by the onset of diarrhea four days later, the most probable microorganism responsible for this condition is Clostridium difficile (CD)."
case_114.txt,deformity,6081001,5,1,1,"With the deformity and pain in the distal radius, we expect a fracture at this level, so we mark 3.","The most likely diagnosis in this case is a Fracture-dislocation of Monteggia, given the fork dorsum deformity of the wrist and functional impotence, which is a loss of forearm rotation due to radial head dislocation."
case_114.txt,distal radius,75129005,20,1,1,"With the deformity and pain in the distal radius, we expect a fracture at this level, so we mark 3.","Epiphysiolysis of the distal radius, Fracture in the green stem of ulna, and other common differentials like scaphoid fracture or distal radius fracture, are less likely given the lack of specific symptoms related to these conditions in the vignette."
case_115.txt,goiter,3716002,11,1,2,"Answer 2 incorrect: Graves' disease is characterized by hyperthyroidism and one or more of the following features: goiter, exophthalmos and pretibial myxedema.","However, the absence of a goiter and low thyroglobulin levels, along with the scintigraphy revealing no uptake in the thyroid region, suggest an exogenous source of thyroid hormones, which is consistent with Factitious thyrotoxicosis."
case_115.txt,hyperthyroidism,34486009,11,1,3,"Answer 2 incorrect: Graves' disease is characterized by hyperthyroidism and one or more of the following features: goiter, exophthalmos and pretibial myxedema.","The patient's symptoms of anxiety, weight loss, and nervousness, coupled with tachycardia and hyperreflexia, are suggestive of hyperthyroidism."
case_115.txt,subacute thyroiditis,38727009,12,1,1,Answer 4 incorrect: The most obvious symptom of subacute thyroiditis is neck pain.,"Subacute thyroiditis (Option 4) can also cause hyperthyroidism, but"
case_116.txt,involvement,278112009,4,2,1,Ipsilateral posterior motor and chordal involvement with contralateral pain and temperature involvement.,"Additionally, the right leg clumsiness and loss of distal strength, along with the extensor plantar response, point towards a corticospinal tract involvement on the same side (right)."
case_116.txt,ipsilateral,255208005,6,1,1,Ipsilateral posterior motor and chordal involvement with contralateral pain and temperature involvement.,The symptoms suggest a lesion affecting the contralateral spinothalamic tract (left leg thermoalgesic deficit) and ipsilateral dorsal column (right leg vibratory and positional deficits).
case_118.txt,absence,418560003,4,1,3,The seizures described and the EEG correspond to typical absence seizures and the initial treatment of choice is valproic acid.,"This case suggests a diagnosis of absence seizures, commonly associated with 3 Hz spike-wave discharges on EEG."
case_118.txt,eeg,54550000,11,1,1,The seizures described and the EEG correspond to typical absence seizures and the initial treatment of choice is valproic acid.,"This case suggests a diagnosis of absence seizures, commonly associated with 3 Hz spike-wave discharges on EEG."
case_118.txt,seizures,407621003,7,2,4,The seizures described and the EEG correspond to typical absence seizures and the initial treatment of choice is valproic acid.,"This case suggests a diagnosis of absence seizures, commonly associated with 3 Hz spike-wave discharges on EEG."
case_119.txt,associated with,47429007,4,1,1,"It is frequently sporadic, but can be associated with Von-Hippel-Lindau syndrome.","This strategy avoids the risks associated with surgery (corporocaudal pancreatectomy, option 1) and invasive procedures such as endoscopic ultrasonography-guided puncture and ethanolization (option 2)."
case_119.txt,benign,30807003,6,2,1,"Serous cystoadenoma of the pancreas is a benign, often polycystic entity (also called microcystic adenoma) formed by collagen-producing (non-mucinous) cells.","Given the patient's age, lack of symptoms, and the benign characteristics of the pancreatic lesion (polycystic, serous cystadenoma, no connection to the duct of Wirsung), a conservative approach is most appropriate."
case_119.txt,lesion,49755003,3,1,1,"Given its benign nature, surgery is not recommended, and is reserved only for symptomatic patients or those in whom the nature of the lesion is in doubt after a complete study with CT, MRI and echoendoscopy with biopsy.","Given the patient's age, lack of symptoms, and the benign characteristics of the pancreatic lesion (polycystic, serous cystadenoma, no connection to the duct of Wirsung), a conservative approach is most appropriate."
case_119.txt,mri,113091000,11,1,1,"Given its benign nature, surgery is not recommended, and is reserved only for symptomatic patients or those in whom the nature of the lesion is in doubt after a complete study with CT, MRI and echoendoscopy with biopsy.","Option 3, follow-up of the lesion by MRI, allows for monitoring the lesion's growth or any changes over time."
case_119.txt,surgery,257556004,5,1,1,"Given its benign nature, surgery is not recommended, and is reserved only for symptomatic patients or those in whom the nature of the lesion is in doubt after a complete study with CT, MRI and echoendoscopy with biopsy.","This strategy avoids the risks associated with surgery (corporocaudal pancreatectomy, option 1) and invasive procedures such as endoscopic ultrasonography-guided puncture and ethanolization (option 2)."
case_120.txt,hemolytic anemia,61261009,14,1,1,The clinical and biological picture of this patient raises suspicion of hemolytic anemia in the context of systemic lupus erythematosus.,"Based on the symptoms presented – general malaise, progressive weakness, pallor, anemia (low hemoglobin, low MCV), thrombocytopenia (low platelets), leukopenia (low white blood cells), elevated LDH, and undetectable haptoglobin – a diagnosis of hemolytic anemia is strongly suggested."
case_121.txt,painless,255350008,5,1,1,"This is a woman with abrupt, painless and severe loss (she only sees the movement of the hands) of vision in one eye.","Given the patient's symptoms, which include sudden and painless unilateral vision loss, and the presence of other systemic issues such as anorexia, weight loss, and musculoskeletal discomfort, an acute ophthalmic condition is suspected."
case_122.txt,case,398241000,3,1,3,"Option 4 also seems unlikely, since in IgA myeloma we would expect a monoclonal peak of this Ig, which in this case does not appear.",The presented case suggests a primary plasma cell disorder involving abnormal immunoglobulin and renal involvement.
case_122.txt,iga myeloma,285420006,22,1,2,"Option 4 also seems unlikely, since in IgA myeloma we would expect a monoclonal peak of this Ig, which in this case does not appear.","Options 4 and 5, IgA myeloma with Bence-Jones proteinuria and Light chain myeloma, are both forms of myeloma that involve light chain production and can cause Bence-Jones proteinuria."
case_122.txt,presence,386397008,7,2,1,"Option 2, nephrotic syndrome, apart from being broad and nonspecific, would not be assessable, since they do not give us the quantification of urine protein (they only tell us that urinalysis reveals the presence of kappa light chains, not the amount).","The laboratory findings of decreased IgG, IgA, and IgM levels, and the presence of kappa Bence-Jones proteinuria (as suggested by the urinalysis) support a diagnosis of a light chain-related myeloma."
case_122.txt,urinalysis,27171005,12,1,1,"Option 2, nephrotic syndrome, apart from being broad and nonspecific, would not be assessable, since they do not give us the quantification of urine protein (they only tell us that urinalysis reveals the presence of kappa light chains, not the amount).","The laboratory findings of decreased IgG, IgA, and IgM levels, and the presence of kappa Bence-Jones proteinuria (as suggested by the urinalysis) support a diagnosis of a light chain-related myeloma."
case_123.txt,bicarbonate,68615006,13,1,2,"The acidosis with elevated PCO2, hypoxemia and normal bicarbonate suggests an acute respiratory acidosis of rapid onset probably due to drug intoxication.","The low oxygen saturation, pinpoint pupils, and abnormal arterial blood gas results (pH 7.25, PaC02 60 mmHg, Pa02 58 mmHg, bicarbonate 26 mEq/L, base excess -1) support this diagnosis."
case_125.txt,bilirubin,79706000,16,1,1,"Not only thrombocytopenia but also headache, schistocytes, high LDH and high bilirubin.","Given the patient's presentation (headache, asthenia, petechiae, elevated reticulocyte count, schistocytes on blood smear, and elevated LDH and bilirubin), along with the normal coagulation studies, the most likely diagnosis is **disseminated intravascular coagulation (DIC)**."
case_125.txt,schistocytes,726510009,6,1,2,"Not only thrombocytopenia but also headache, schistocytes, high LDH and high bilirubin.","Given the patient's presentation (headache, asthenia, petechiae, elevated reticulocyte count, schistocytes on blood smear, and elevated LDH and bilirubin), along with the normal coagulation studies, the most likely diagnosis is **disseminated intravascular coagulation (DIC)**."
case_125.txt,thrombocytopenia,70786006,10,1,1,"Not only thrombocytopenia but also headache, schistocytes, high LDH and high bilirubin.","This condition is characterized by microthrombi formation and consumptive coagulopathy, leading to thrombocytopenia, hemolysis, and organ dysfunction."
