case_file,corpus_side,entity,mention_count,snomed_concept,depth,mapping_status,context_sentence
case_086.txt,B,intraepithelial,1,89947002,4,mapped,"The histopathology findings suggest a thickened subepithelial area, epithelial atrophy, denudation, and increased intraepithelial lymphocyte density."
case_086.txt,B,lymphocytic infiltration,1,19719003,14,mapped,"While chronic ulcerative colitis, Pseudomembranous colitis, and Fibrosing Crohn's disease can also present with increased lymphocytic infiltration, they"
case_086.txt,B,masson's trichrome technique,1,,,unmapped,"This condition is characterized by the presence of a thickened collagen band beneath the epithelium, which is highlighted by Masson's trichrome technique, as observed."
case_086.txt,B,observed,1,,,unmapped,"This condition is characterized by the presence of a thickened collagen band beneath the epithelium, which is highlighted by Masson's trichrome technique, as observed."
case_086.txt,B,presence,1,386397008,7,mapped,"This condition is characterized by the presence of a thickened collagen band beneath the epithelium, which is highlighted by Masson's trichrome technique, as observed."
case_086.txt,B,pseudomembranous colitis,1,,,unmapped,"While chronic ulcerative colitis, Pseudomembranous colitis, and Fibrosing Crohn's disease can also present with increased lymphocytic infiltration, they"
case_086.txt,B,ulcers,1,,,unmapped,"Although these features can be seen in various inflammatory bowel diseases (IBD), the absence of ulcers or friable areas on endoscopy, combined with the characteristic histological changes, make collagenous colitis the most likely diagnosis."
case_087.txt,A,patient,3,116154003,5,mapped,"Since a splenectomized patient is considered a ""special"" patient, he should receive antibiotic treatment as soon as possible, even if the wound does not appear infected."
case_087.txt,A,tetanus,2,,,unmapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,vaccinated,2,,,unmapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,animal,1,39866004,3,mapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,animal aggression,1,,,unmapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,antibiotic treatment,1,,,unmapped,"Since a splenectomized patient is considered a ""special"" patient, he should receive antibiotic treatment as soon as possible, even if the wound does not appear infected."
case_087.txt,A,case,1,398241000,3,mapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,dog,1,69986009,16,mapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,doses,1,426519003,6,mapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,infected,1,73154007,6,mapped,"Since a splenectomized patient is considered a ""special"" patient, he should receive antibiotic treatment as soon as possible, even if the wound does not appear infected."
case_087.txt,A,measures,1,367346004,3,mapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,notification,1,,,unmapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,observation,1,122544007,6,mapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,A,splenectomized,1,,,unmapped,"Since a splenectomized patient is considered a ""special"" patient, he should receive antibiotic treatment as soon as possible, even if the wound does not appear infected."
case_087.txt,A,wound,1,13924000,8,mapped,"Since a splenectomized patient is considered a ""special"" patient, he should receive antibiotic treatment as soon as possible, even if the wound does not appear infected."
case_087.txt,A,yours,1,,,unmapped,"It is necessary to make sure that the dog is yours (you should ask if the animal is correctly vaccinated) and if the patient is correctly vaccinated (5 doses of tetanus, it would not require tetanus); make a notification of Animal Aggression, for observation of this and take measures in case this is necessary."
case_087.txt,B,rabies,3,14168008,10,mapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,tetanus,3,,,unmapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,priority,2,260870009,6,mapped,"While antibiotics may be considered, the priority should be vaccination against rabies due to the potential for fatal encephalitis."
case_087.txt,B,vaccination,2,33879002,8,mapped,"While antibiotics may be considered, the priority should be vaccination against rabies due to the potential for fatal encephalitis."
case_087.txt,B,action,1,129264002,4,mapped,"Therefore, the most indicated action would be: 1- Send to hospital for rabies and tetanus vaccination and keep under observation."
case_087.txt,B,antibiotics,1,,,unmapped,"While antibiotics may be considered, the priority should be vaccination against rabies due to the potential for fatal encephalitis."
case_087.txt,B,bacterial infections,1,186433006,5,mapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,case,1,398241000,3,mapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,characterized,1,373673007,10,mapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,days,1,258703001,5,mapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,dog bite,1,,,unmapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,encephalitis,1,45170000,9,mapped,"While antibiotics may be considered, the priority should be vaccination against rabies due to the potential for fatal encephalitis."
case_087.txt,B,fatal,1,399166001,7,mapped,"While antibiotics may be considered, the priority should be vaccination against rabies due to the potential for fatal encephalitis."
case_087.txt,B,fever,1,248425001,9,mapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,heightened,1,260365005,5,mapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,history,1,51042001,5,mapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,immediate,1,,,unmapped,"Additionally, if available, tetanus prophylaxis should be considered, but it is not the immediate priority"
case_087.txt,B,observation,1,122544007,6,mapped,"Therefore, the most indicated action would be: 1- Send to hospital for rabies and tetanus vaccination and keep under observation."
case_087.txt,B,pain,1,,,unmapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,post-injury,1,,,unmapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,potential,1,,,unmapped,"While antibiotics may be considered, the priority should be vaccination against rabies due to the potential for fatal encephalitis."
case_087.txt,B,risk,1,,,unmapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,secondary,1,2603003,6,mapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,send to hospital,1,,,unmapped,"Therefore, the most indicated action would be: 1- Send to hospital for rabies and tetanus vaccination and keep under observation."
case_087.txt,B,signs,1,,,unmapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,spasms,1,,,unmapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,splenectomy,1,,,unmapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_087.txt,B,stiffness,1,271587009,8,mapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,tetanus prophylaxis,1,,,unmapped,"Additionally, if available, tetanus prophylaxis should be considered, but it is not the immediate priority"
case_087.txt,B,tetanus toxoid,1,396412003,10,mapped,"Tetanus toxoid is also important but secondary, as tetanus signs usually present later (>7 days post-injury) and are characterized by stiffness and spasms rather than fever and pain, as in this case."
case_087.txt,B,wound,1,13924000,8,mapped,"Given the history of splenectomy and a dog bite causing a wound, the risk of bacterial infections, particularly tetanus and rabies, is heightened."
case_088.txt,A,blindly,1,,,unmapped,Endometrial cytology is performed blindly and has a large number of false negatives.
case_088.txt,A,endometrial,1,,,unmapped,"The study that gives us more information about endometrial pathology is hysteroscopy, which allows us to perform a directed endometrial biopsy."
case_088.txt,A,endometrial biopsy,1,,,unmapped,"The study that gives us more information about endometrial pathology is hysteroscopy, which allows us to perform a directed endometrial biopsy."
case_088.txt,A,endometrial cytology,1,468999002,9,mapped,Endometrial cytology is performed blindly and has a large number of false negatives.
case_088.txt,A,false negatives,1,,,unmapped,Endometrial cytology is performed blindly and has a large number of false negatives.
case_088.txt,A,hysteroscopy,1,,,unmapped,"The study that gives us more information about endometrial pathology is hysteroscopy, which allows us to perform a directed endometrial biopsy."
case_088.txt,A,information,1,,,unmapped,"The study that gives us more information about endometrial pathology is hysteroscopy, which allows us to perform a directed endometrial biopsy."
case_088.txt,A,mri,1,113091000,11,mapped,MRI will help us to stage endometrial cancer.
case_088.txt,A,pathology,1,,,unmapped,"The study that gives us more information about endometrial pathology is hysteroscopy, which allows us to perform a directed endometrial biopsy."
case_088.txt,A,stage endometrial cancer,1,,,unmapped,MRI will help us to stage endometrial cancer.
case_088.txt,A,study,1,224699009,10,mapped,"The study that gives us more information about endometrial pathology is hysteroscopy, which allows us to perform a directed endometrial biopsy."
case_088.txt,B,appropriate,1,80608005,10,mapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,atrophic,1,255280000,6,mapped,"While endometrial cytology (option 2) can be helpful, it may have a lower sensitivity in postmenopausal women due to atrophic changes."
case_088.txt,B,bleeding,1,,,unmapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,cervical,1,261064006,8,mapped,Conization of the cervix (option 1) is not indicated as the bleeding is not cervical in origin and the c
case_088.txt,B,cervix,1,71252005,25,mapped,Conization of the cervix (option 1) is not indicated as the bleeding is not cervical in origin and the c
case_088.txt,B,changes,1,,,unmapped,"While endometrial cytology (option 2) can be helpful, it may have a lower sensitivity in postmenopausal women due to atrophic changes."
case_088.txt,B,confirming,1,417336003,8,mapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,conization,1,108941000119102,7,mapped,Conization of the cervix (option 1) is not indicated as the bleeding is not cervical in origin and the c
case_088.txt,B,diagnosis,1,439401001,3,mapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,endometrial biopsy,1,,,unmapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,endometrial cavity,1,52393002,26,mapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,endometrial cytology,1,468999002,9,mapped,"While endometrial cytology (option 2) can be helpful, it may have a lower sensitivity in postmenopausal women due to atrophic changes."
case_088.txt,B,histopathological examination,1,,,unmapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,history,1,51042001,5,mapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,hyperechogenic endometrium,1,,,unmapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,hysteroscopy,1,,,unmapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,intermittent scanty metrorrhagia,1,,,unmapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,malignancy,1,86049000,10,mapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,menopause,1,,,unmapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,origin,1,246062003,4,mapped,Conization of the cervix (option 1) is not indicated as the bleeding is not cervical in origin and the c
case_088.txt,B,patient's,1,,,unmapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,postmenopausal,1,76498008,15,mapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,postmenopausal bleeding,1,,,unmapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,procedure,1,71388002,1,mapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,sample,1,,,unmapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,sensitive test,1,,,unmapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,sensitivity,1,35209006,9,mapped,"While endometrial cytology (option 2) can be helpful, it may have a lower sensitivity in postmenopausal women due to atrophic changes."
case_088.txt,B,tissue,1,85756007,5,mapped,"This procedure allows direct visualization of the endometrial cavity and obtain a tissue sample for histopathological examination, which is crucial for confirming or ruling out malignancy in postmenopausal bleeding."
case_088.txt,B,ultrasound,1,16310003,11,mapped,"Given the patient's history of menopause, intermittent scanty metrorrhagia, and a hyperechogenic endometrium on ultrasound, the most appropriate and sensitive test to establish a diagnosis is likely to be a hysteroscopy and endometrial biopsy (option 3)."
case_088.txt,B,women,1,225062001,6,mapped,"While endometrial cytology (option 2) can be helpful, it may have a lower sensitivity in postmenopausal women due to atrophic changes."
case_089.txt,A,abscess,1,44132006,6,mapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,afebrile,1,86699002,7,mapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,aphasia,1,87486003,6,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,bacterial meningitis,1,95883001,11,mapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,behavioral,1,166001,8,mapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,cases,1,398241000,3,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,cerebrospinal fluid,1,65216001,13,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,changes,1,,,unmapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,correct,1,,,unmapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,febrile fever,1,,,unmapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,fever,1,248425001,9,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,image,1,900000000000520007,5,mapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,limbic encephalitis,1,230192003,12,mapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,lymphocytic pleocytosis,1,,,unmapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,moderate,1,6736007,7,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,normal glycorrhachia,1,,,unmapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,option,1,395322004,7,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,picture,1,257445002,7,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,rest,1,258157001,6,mapped,"The rest are not correct because: The first one because it is not a bacterial meningitis that would present with more fever, the third one because limbic encephalitis usually presents afebrile with behavioral changes and the last one because the image they describe is not an abscess, well delimited."
case_089.txt,A,temporal lobe,1,78277001,23,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,tropism,1,446722008,15,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,vhz,1,,,unmapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,A,viral meningoencephalitis,1,82547005,15,mapped,"The picture described is typical of a viral meningoencephalitis, more specifically VHZ, with significant tropism by the temporal lobe, causing febrile fever and in many cases aphasia, so the correct option would be 2, since the cerebrospinal fluid normally shows a moderate lymphocytic pleocytosis, with normal glycorrh…"
case_089.txt,B,absence,2,418560003,4,mapped,"Although meningitis may present similarly, it typically causes nuchal rigidity and would be less likely in the absence of a CSF examination."
case_089.txt,B,aphasia,2,87486003,6,mapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,csf,2,,,unmapped,"Although meningitis may present similarly, it typically causes nuchal rigidity and would be less likely in the absence of a CSF examination."
case_089.txt,B,diagnosis,2,439401001,3,mapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_089.txt,B,examination,2,,,unmapped,"Although meningitis may present similarly, it typically causes nuchal rigidity and would be less likely in the absence of a CSF examination."
case_089.txt,B,seizures,2,407621003,7,mapped,"Limbic encephalitis usually presents with memory disturbances, psychiatric symptoms, and seizures, which are not prominent in this case."
case_089.txt,B,symptoms,2,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,acute ischemic stroke,1,762005171000119101,15,mapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_089.txt,B,brain abscess,1,60404007,14,mapped,Brain abscess is less likely given the lack of contrast enhancement and the absence of symptoms like seizures or focal neurological deficits other than aphasia.
case_089.txt,B,case,1,398241000,3,mapped,"Limbic encephalitis usually presents with memory disturbances, psychiatric symptoms, and seizures, which are not prominent in this case."
case_089.txt,B,clinical presentation,1,,,unmapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_089.txt,B,consistent with,1,7883008,3,mapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,contrast enhancement,1,,,unmapped,Brain abscess is less likely given the lack of contrast enhancement and the absence of symptoms like seizures or focal neurological deficits other than aphasia.
case_089.txt,B,contrast uptake,1,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,evaluation,1,122503006,5,mapped,"However, further evaluation with MRI and CSF examination would be necessary"
case_089.txt,B,evidence,1,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,fever,1,248425001,9,mapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,findings,1,,,unmapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_089.txt,B,focal neurological deficits,1,,,unmapped,Brain abscess is less likely given the lack of contrast enhancement and the absence of symptoms like seizures or focal neurological deficits other than aphasia.
case_089.txt,B,headache,1,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,hypodensity,1,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,imaging,1,363679005,8,mapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_089.txt,B,ischemic stroke,1,422504002,14,mapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_089.txt,B,lack,1,,,unmapped,Brain abscess is less likely given the lack of contrast enhancement and the absence of symptoms like seizures or focal neurological deficits other than aphasia.
case_089.txt,B,left temporal lobe,1,52718009,24,mapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,limbic encephalitis,1,230192003,12,mapped,"Limbic encephalitis usually presents with memory disturbances, psychiatric symptoms, and seizures, which are not prominent in this case."
case_089.txt,B,mass effect,1,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,memory disturbances,1,,,unmapped,"Limbic encephalitis usually presents with memory disturbances, psychiatric symptoms, and seizures, which are not prominent in this case."
case_089.txt,B,meningitis,1,,,unmapped,"Although meningitis may present similarly, it typically causes nuchal rigidity and would be less likely in the absence of a CSF examination."
